X,Y,Z,R,G,B,nX,nY,nZ
2.453610000000000166e-02,4.422000000000000236e-02,-2.358399999999999941e-01,7.647058823529411242e-01,6.039215686274509443e-01,4.039215686274509887e-01,2.670560000000000156e-01,5.286840000000000428e-01,8.057140000000000413e-01
2.587889999999999982e-02,4.440310000000000090e-02,-2.368159999999999987e-01,7.843137254901960675e-01,6.235294117647058876e-01,4.235294117647058765e-01,2.736089999999999911e-01,5.428140000000000187e-01,7.940340000000000176e-01
2.713010000000000074e-02,4.440310000000000090e-02,-2.368159999999999987e-01,7.803921568627451011e-01,6.274509803921568540e-01,4.274509803921567874e-01,0.000000000000000000e+00,5.861659999999999648e-01,8.101909999999999945e-01
2.836610000000000173e-02,4.440310000000000090e-02,-2.368159999999999987e-01,7.803921568627451011e-01,6.274509803921568540e-01,4.274509803921567874e-01,2.784499999999999753e-01,5.546799999999999509e-01,7.840890000000000359e-01
2.973939999999999917e-02,4.458619999999999944e-02,-2.379149999999999876e-01,8.000000000000000444e-01,6.470588235294117974e-01,4.549019607843137192e-01,2.767930000000000113e-01,5.524179999999999646e-01,7.862700000000000244e-01
3.099060000000000009e-02,4.458619999999999944e-02,-2.379149999999999876e-01,8.000000000000000444e-01,6.470588235294117974e-01,4.549019607843137192e-01,1.609939999999999982e-01,6.096920000000000117e-01,7.761169999999999458e-01
3.237919999999999687e-02,4.479980000000000073e-02,-2.388919999999999932e-01,7.803921568627451011e-01,6.274509803921568540e-01,4.274509803921567874e-01,3.062259999999999982e-01,6.105279999999999596e-01,7.303979999999999917e-01
3.363039999999999780e-02,4.479980000000000073e-02,-2.388919999999999932e-01,7.764705882352941346e-01,6.235294117647058876e-01,4.235294117647058765e-01,0.000000000000000000e+00,5.587229999999999697e-01,8.293540000000000356e-01
3.488159999999999872e-02,4.479980000000000073e-02,-2.388919999999999932e-01,7.725490196078431682e-01,6.196078431372549211e-01,4.196078431372549100e-01,2.630850000000000133e-01,5.198549999999999560e-01,8.127339999999999565e-01
3.628540000000000237e-02,4.498289999999999927e-02,-2.398679999999999979e-01,7.647058823529411242e-01,6.117647058823529882e-01,4.117647058823529216e-01,2.621399999999999841e-01,5.200529999999999875e-01,8.129129999999999967e-01
3.753660000000000330e-02,4.498289999999999927e-02,-2.398679999999999979e-01,7.490196078431372584e-01,5.960784313725490113e-01,4.039215686274509887e-01,3.031110000000000193e-01,6.064439999999999831e-01,7.350839999999999597e-01
3.897090000000000276e-02,4.516599999999999782e-02,-2.408450000000000035e-01,7.215686274509803821e-01,5.686274509803921351e-01,3.764705882352941124e-01,1.650749999999999995e-01,6.050290000000000390e-01,7.789030000000000120e-01
5.977630000000000270e-03,4.315189999999999998e-02,-2.368159999999999987e-01,6.235294117647058876e-01,4.745098039215686070e-01,3.176470588235293935e-01,-2.069410000000000138e-01,4.479940000000000033e-01,8.697570000000000023e-01
7.221220000000000416e-03,4.315189999999999998e-02,-2.368159999999999987e-01,6.392156862745097534e-01,4.901960784313724728e-01,3.411764705882353033e-01,-3.395400000000000085e-01,3.397899999999999809e-01,8.770719999999999628e-01
8.430480000000000612e-03,4.296880000000000144e-02,-2.358399999999999941e-01,6.980392156862744724e-01,5.450980392156862253e-01,3.607843137254901911e-01,-3.278800000000000048e-01,3.295730000000000048e-01,8.853680000000000438e-01
9.666440000000000102e-03,4.296880000000000144e-02,-2.358399999999999941e-01,7.254901960784313486e-01,5.647058823529411686e-01,3.725490196078430905e-01,0.000000000000000000e+00,5.668959999999999555e-01,8.237889999999999935e-01
1.090239999999999959e-02,4.296880000000000144e-02,-2.358399999999999941e-01,7.411764705882353255e-01,5.803921568627451455e-01,3.803921568627450789e-01,-1.993010000000000059e-01,5.000980000000000425e-01,8.427229999999999999e-01
1.209260000000000022e-02,4.278560000000000002e-02,-2.348629999999999884e-01,7.568627450980391913e-01,5.999999999999999778e-01,3.882352941176470118e-01,-4.032189999999999941e-01,4.044639999999999902e-01,8.208670000000000133e-01
1.332859999999999948e-02,4.278560000000000002e-02,-2.348629999999999884e-01,7.647058823529411242e-01,6.156862745098039547e-01,4.039215686274509887e-01,0.000000000000000000e+00,5.668999999999999595e-01,8.237860000000000182e-01
1.456449999999999932e-02,4.278560000000000002e-02,-2.348629999999999884e-01,7.607843137254901578e-01,6.078431372549019107e-01,4.078431372549018996e-01,0.000000000000000000e+00,5.668919999999999515e-01,8.237919999999999687e-01
1.579279999999999920e-02,4.278560000000000002e-02,-2.348629999999999884e-01,7.607843137254901578e-01,6.078431372549019107e-01,4.078431372549018996e-01,0.000000000000000000e+00,5.669089999999999963e-01,8.237799999999999567e-01
1.702880000000000019e-02,4.278560000000000002e-02,-2.348629999999999884e-01,7.764705882352941346e-01,6.235294117647058876e-01,4.313725490196078094e-01,-1.094239999999999935e-01,4.323600000000000221e-01,8.950369999999999715e-01
1.826480000000000117e-02,4.278560000000000002e-02,-2.348629999999999884e-01,7.803921568627451011e-01,6.392156862745097534e-01,4.509803921568626972e-01,0.000000000000000000e+00,3.446139999999999759e-01,9.387440000000000229e-01
1.950069999999999928e-02,4.278560000000000002e-02,-2.348629999999999884e-01,7.803921568627451011e-01,6.392156862745097534e-01,4.509803921568626972e-01,0.000000000000000000e+00,3.452049999999999841e-01,9.385270000000000001e-01
2.072140000000000093e-02,4.278560000000000002e-02,-2.348629999999999884e-01,7.764705882352941346e-01,6.352941176470587870e-01,4.470588235294117863e-01,1.018099999999999977e-01,4.991160000000000041e-01,8.605329999999999924e-01
2.195739999999999845e-02,4.278560000000000002e-02,-2.348629999999999884e-01,7.803921568627451011e-01,6.392156862745097534e-01,4.509803921568626972e-01,0.000000000000000000e+00,5.669049999999999923e-01,8.237830000000000430e-01
2.319339999999999943e-02,4.278560000000000002e-02,-2.348629999999999884e-01,7.882352941176470340e-01,6.352941176470587870e-01,4.509803921568626972e-01,9.838109999999999911e-02,4.992840000000000056e-01,8.608350000000000168e-01
2.442930000000000101e-02,4.278560000000000002e-02,-2.348629999999999884e-01,7.764705882352941346e-01,6.235294117647058876e-01,4.392156862745097978e-01,2.070379999999999998e-01,4.140769999999999729e-01,8.863830000000000320e-01
2.577209999999999918e-02,4.296880000000000144e-02,-2.358399999999999941e-01,7.843137254901960675e-01,6.313725490196078205e-01,4.392156862745097978e-01,2.673610000000000153e-01,5.325299999999999478e-01,8.030749999999999833e-01
2.700810000000000016e-02,4.296880000000000144e-02,-2.358399999999999941e-01,8.039215686274510109e-01,6.509803921568627638e-01,4.588235294117646856e-01,9.825109999999999399e-02,4.986240000000000117e-01,8.612319999999999975e-01
2.824399999999999827e-02,4.296880000000000144e-02,-2.358399999999999941e-01,7.960784313725489669e-01,6.549019607843137303e-01,4.588235294117646856e-01,2.052660000000000040e-01,4.130650000000000155e-01,8.872670000000000279e-01
2.961729999999999918e-02,4.315189999999999998e-02,-2.368159999999999987e-01,8.039215686274510109e-01,6.627450980392156632e-01,4.666666666666666741e-01,2.720650000000000013e-01,5.450660000000000505e-01,7.930220000000000047e-01
3.085330000000000017e-02,4.315189999999999998e-02,-2.368159999999999987e-01,8.117647058823529438e-01,6.705882352941175961e-01,4.745098039215686070e-01,9.574459999999999915e-02,5.249489999999999990e-01,8.457310000000000105e-01
3.210450000000000109e-02,4.315189999999999998e-02,-2.368159999999999987e-01,7.843137254901960675e-01,6.431372549019608309e-01,4.549019607843137192e-01,2.760529999999999928e-01,5.545870000000000521e-01,7.850019999999999776e-01
3.347780000000000200e-02,4.333499999999999852e-02,-2.379149999999999876e-01,7.803921568627451011e-01,6.392156862745097534e-01,4.509803921568626972e-01,1.882260000000000044e-01,6.167939999999999534e-01,7.642879999999999674e-01
3.472900000000000292e-02,4.333499999999999852e-02,-2.379149999999999876e-01,7.686274509803922017e-01,6.274509803921568540e-01,4.392156862745097978e-01,2.702820000000000222e-01,5.363769999999999927e-01,7.995290000000000452e-01
3.613279999999999964e-02,4.351809999999999706e-02,-2.388919999999999932e-01,7.568627450980391913e-01,6.156862745098039547e-01,4.196078431372549100e-01,2.640370000000000217e-01,5.196239999999999748e-01,8.125729999999999897e-01
3.738400000000000056e-02,4.351809999999999706e-02,-2.388919999999999932e-01,7.411764705882353255e-01,5.999999999999999778e-01,4.039215686274509887e-01,1.688749999999999973e-01,5.880100000000000326e-01,7.910279999999999534e-01
3.881840000000000290e-02,4.370120000000000254e-02,-2.398679999999999979e-01,7.333333333333332815e-01,5.803921568627451455e-01,3.882352941176470118e-01,3.004939999999999833e-01,5.973680000000000101e-01,7.435420000000000362e-01
4.006959999999999689e-02,4.370120000000000254e-02,-2.398679999999999979e-01,7.176470588235294157e-01,5.647058823529411686e-01,3.725490196078430905e-01,0.000000000000000000e+00,5.587389999999999857e-01,8.293430000000000524e-01
4.132079999999999781e-02,4.370120000000000254e-02,-2.398679999999999979e-01,7.058823529411765163e-01,5.529411764705882693e-01,3.686274509803921795e-01,9.621979999999999422e-02,4.881400000000000183e-01,8.674450000000000216e-01
4.730220000000000258e-03,4.193120000000000180e-02,-2.368159999999999987e-01,6.745098039215686736e-01,5.215686274509804266e-01,3.372549019607842813e-01,-2.157270000000000021e-01,5.514980000000000437e-01,8.057990000000000430e-01
5.977630000000000270e-03,4.193120000000000180e-02,-2.368159999999999987e-01,6.705882352941175961e-01,5.176470588235294601e-01,3.333333333333333148e-01,-4.297329999999999761e-01,4.301730000000000276e-01,7.939019999999999966e-01
7.190700000000000390e-03,4.174800000000000039e-02,-2.358399999999999941e-01,6.980392156862744724e-01,5.411764705882352589e-01,3.686274509803921795e-01,-1.978159999999999918e-01,5.022680000000000478e-01,8.417810000000000015e-01
8.430480000000000612e-03,4.174800000000000039e-02,-2.358399999999999941e-01,7.333333333333332815e-01,5.803921568627451455e-01,3.960784313725490002e-01,-4.002930000000000099e-01,4.059229999999999783e-01,8.215789999999999482e-01
9.628299999999999359e-03,4.156490000000000185e-02,-2.348629999999999884e-01,7.372549019607843590e-01,5.843137254901961120e-01,3.921568627450979783e-01,-1.992839999999999889e-01,5.031910000000000549e-01,8.408830000000000471e-01
1.085659999999999924e-02,4.156490000000000185e-02,-2.348629999999999884e-01,7.568627450980391913e-01,5.960784313725490113e-01,4.039215686274509887e-01,0.000000000000000000e+00,5.710640000000000160e-01,8.209049999999999958e-01
1.209260000000000022e-02,4.156490000000000185e-02,-2.348629999999999884e-01,7.607843137254901578e-01,5.999999999999999778e-01,4.000000000000000222e-01,-4.120380000000000154e-01,4.158609999999999807e-01,8.107309999999999794e-01
1.326749999999999978e-02,4.138180000000000330e-02,-2.338870000000000116e-01,7.647058823529411242e-01,6.117647058823529882e-01,4.117647058823529216e-01,-1.948880000000000057e-01,5.314079999999999915e-01,8.243930000000000424e-01
1.449579999999999966e-02,4.138180000000000330e-02,-2.338870000000000116e-01,7.568627450980391913e-01,6.039215686274509443e-01,4.117647058823529216e-01,0.000000000000000000e+00,5.943439999999999834e-01,8.042110000000000092e-01
