X,Y,Z,R,G,B,nX,nY,nZ
-1.81543,1.73438,-3.12891,0.4313725490196078,0.3529411764705882,0.3137254901960784,-0.265613,-0.52991,0.805385
-1.79785,1.73145,-3.125,0.4509803921568627,0.3843137254901961,0.3294117647058823,-0.296456,-0.566442,0.768932
-1.78027,1.72852,-3.11914,0.4862745098039215,0.4313725490196078,0.3725490196078431,-0.325203,-0.571646,0.753302
-1.45117,1.72656,-3.11328,0.5843137254901961,0.5686274509803921,0.5411764705882353,-0.0704304,-0.433538,0.898379
-0.367188,0.629395,-1.13574,0.8549019607843137,0.8,0.7764705882352941,-0.0844966,0.0844966,0.992835
-0.34375,0.626465,-1.12988,0.8431372549019608,0.788235294117647,0.7647058823529411,0.121928,0.060964,0.990665
-0.338379,0.626465,-1.12988,0.8509803921568627,0.796078431372549,0.7725490196078432,0.232682,-0.134472,0.963212
-0.32959,0.630371,-1.13672,0.8274509803921568,0.792156862745098,0.7725490196078432,0.810629,-0.256699,0.526295
-0.322266,0.636719,-1.14941,0.8196078431372549,0.7764705882352941,0.7568627450980392,0.911873,-0.265013,0.313456
-0.318848,0.640625,-1.15625,0.807843137254902,0.7725490196078432,0.7450980392156863,0.90198,-0.320515,0.289314
-0.315186,0.644531,-1.16309,0.788235294117647,0.7529411764705882,0.7254901960784313,0.873431,-0.391774,0.28919
-0.311279,0.647949,-1.16895,0.807843137254902,0.7647058823529411,0.7372549019607844,0.849232,-0.4296,0.306999
-0.307129,0.651367,-1.1748,0.788235294117647,0.7529411764705882,0.7176470588235294,0.731667,-0.59717,0.328712
-0.302734,0.65332,-1.17871,0.792156862745098,0.7607843137254902,0.7137254901960784,0.476387,-0.784004,0.397987
-0.297607,0.654785,-1.18066,0.7843137254901961,0.7490196078431373,0.7137254901960784,0.201762,-0.843955,0.497023
-0.291992,0.654785,-1.18066,0.7725490196078432,0.7372549019607844,0.7019607843137254,-0.182562,-0.812169,0.554124
-0.285889,0.65332,-1.17871,0.7803921568627451,0.7450980392156863,0.7098039215686275,-0.394904,-0.685016,0.612212
-0.279541,0.651855,-1.17578,0.7725490196078432,0.7372549019607844,0.7019607843137254,-0.508051,-0.610069,0.608029
-0.272949,0.649902,-1.17188,0.7686274509803922,0.7333333333333333,0.6980392156862745,-0.540171,-0.592745,0.597384
-0.266357,0.647461,-1.16797,0.7607843137254902,0.7294117647058823,0.6823529411764706,-0.512093,-0.591631,0.622683
-0.260254,0.645996,-1.16504,0.7568627450980392,0.7215686274509804,0.6862745098039216,-0.407331,-0.659202,0.632087
-0.25415,0.644531,-1.16309,0.7647058823529411,0.7254901960784313,0.6784313725490196,-0.307477,-0.683281,0.662257
-0.248535,0.644043,-1.16211,0.7686274509803922,0.7254901960784313,0.6980392156862745,0.0,-0.6,0.8
-0.243286,0.644531,-1.16309,0.7529411764705882,0.7098039215686275,0.6823529411764706,0.0977933,-0.607504,0.788274
