X,Y,Z,R,G,B,nX,nY,nZ
-6.933590000000000586e-02,4.602049999999999891e-02,-3.171390000000000042e-01,8.078431372549019773e-01,4.352941176470587759e-01,2.196078431372548989e-01,-5.944399999999999684e-01,2.025889999999999913e-01,7.782029999999999781e-01
-6.762700000000000655e-02,4.586790000000000311e-02,-3.161619999999999986e-01,8.352941176470588536e-01,4.823529411764705954e-01,2.745098039215685959e-01,-4.611169999999999991e-01,2.352009999999999934e-01,8.556000000000000272e-01
-6.585689999999999600e-02,4.574580000000000313e-02,-3.151860000000000217e-01,8.313725490196078871e-01,4.509803921568626972e-01,2.274509803921568041e-01,-3.327999999999999847e-01,3.294389999999999818e-01,8.835800000000000320e-01
-6.439209999999999379e-02,4.574580000000000313e-02,-3.151860000000000217e-01,8.000000000000000444e-01,4.196078431372549100e-01,1.882352941176470007e-01,0.000000000000000000e+00,5.098019999999999774e-01,8.602919999999999456e-01
-6.286619999999999708e-02,4.574580000000000313e-02,-3.151860000000000217e-01,7.803921568627451011e-01,3.960784313725490002e-01,1.568627450980392135e-01,-9.245000000000000440e-02,3.698000000000000176e-01,9.244999999999999885e-01
-6.140140000000000181e-02,4.574580000000000313e-02,-3.151860000000000217e-01,7.843137254901960675e-01,3.921568627450979783e-01,1.450980392156862864e-01,1.054999999999999966e-01,2.088470000000000049e-01,9.722410000000000219e-01
-5.990600000000000092e-02,4.574580000000000313e-02,-3.151860000000000217e-01,7.411764705882353255e-01,3.450980392156862142e-01,8.235294117647050383e-02,2.170850000000000002e-01,1.085430000000000006e-01,9.700990000000000446e-01
-5.859380000000000144e-02,4.586790000000000311e-02,-3.161619999999999986e-01,7.294117647058823151e-01,3.372549019607842813e-01,9.019607843137250613e-02,4.089300000000000157e-01,2.034269999999999967e-01,8.896030000000000326e-01
-5.709840000000000054e-02,4.586790000000000311e-02,-3.161619999999999986e-01,7.019607843137254388e-01,3.137254901960784270e-01,8.627450980392149804e-02,3.243309999999999804e-01,0.000000000000000000e+00,9.459440000000000071e-01
-5.575560000000000238e-02,4.602049999999999891e-02,-3.171390000000000042e-01,6.705882352941175961e-01,2.980392156862745057e-01,9.019607843137250613e-02,3.263960000000000194e-01,0.000000000000000000e+00,9.452329999999999899e-01
